item_id,vertical,category,domain,score
602443420,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.7186
533990839,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-OXIMETERS,0.7183999999999999
531049671,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.7182
614490225,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.718
907818449,CE,MOBILE,MLC-SMARTWATCHES,0.7178
618213708,CPG,FOODS,MLC-GROUND_AND_WHOLE_BEANS_COFFEE,0.7176
606750147,CE,MOBILE,MLC-CELLPHONES,0.7174
472268244,T & B,BABY,MLC-BABY_MONITORS,0.7172
508102807,CE,MOBILE,MLC-CELLPHONES,0.717
609477086,CE,ELECTRONICS,MLC-MEMORY_CARDS,0.7168
635691389,CE,MOBILE,MLC-TABLETS,0.7166
563761827,CE,ELECTRONICS,MLC-FOOD_PROCESSORS,0.7163999999999999
635346654,T & B,TOYS AND GAMES,MLC-COSTUMES,0.7162
616312887,CE,COMPUTERS,MLC-DATA_CABLES_AND_ADAPTERS,0.716
472379256,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_MONITORING_KITS,0.7158
636875197,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.7156
630414149,CE,COMPUTERS,MLC-HEADPHONES,0.7154
612208773,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.7152
925566345,CE,MOBILE,MLC-CELLPHONES,0.715
920294625,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-MITER_SAWS,0.7148
523195317,APP & SPORTS,SPORTS,MLC-SPORTSWEAR,0.7146
523834042,CE,ELECTRONICS,MLC-PORTABLE_EVAPORATIVE_AIR_COOLERS,0.7143999999999999
520752505,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FOOTWEAR,0.7142
617834647,CE,MOBILE,MLC-CELLPHONES,0.714
563376863,HOME & INDUSTRY,SECURITY,MLC-DOORBELLS,0.7138
631171585,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CHAINSAWS,0.7136
919477973,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.7134
564099671,HOME & INDUSTRY,INDUSTRY,MLC-CASH_DRAWERS,0.7132
554035458,CE,ELECTRONICS,MLC-MINI_COMPONENT_SYSTEMS,0.713
579155056,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_LIGHTING_SUPPLIES,0.7128
622099564,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.7126
902095339,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.7123999999999999
564690125,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-MASSAGE_EQUIPMENT,0.7121999999999999
629807853,CE,COMPUTERS,MLC-HEADPHONES,0.712
542199515,ACC,AUTOPARTS,MLC-FOG_LIGHTS,0.7118
474362620,CE,ELECTRONICS,MLC-TELESCOPES,0.7116
579953765,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.7114
589901613,T & B,BABY,MLC-BABY_PLAYARDS,0.7112
914235319,CE,MOBILE,MLC-CELLPHONES,0.711
613845131,CE,COMPUTERS,MLC-ROUTERS_AND_WIRELESS_SYSTEMS,0.7108
527266184,CPG,PERSONAL HYGIENE,MLC-HAIR_TREATMENTS,0.7106
910757624,CE,COMPUTERS,MLC-USB_HUBS,0.7103999999999999
615861978,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.7101999999999999
565277934,HOME & INDUSTRY,HOME&DECOR,MLC-COCKTAIL_SETS,0.71
920019106,CE,COMPUTERS,MLC-NOTEBOOKS,0.7098
632654980,CE,COMPUTERS,MLC-HEADPHONES,0.7096
579954471,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.7094
538334925,BEAUTY & HEALTH,PHARMACEUTICS,MLC-NON_CORRECTIVE_CONTACT_LENSES,0.7092
920120237,CE,MOBILE,MLC-CELLPHONES,0.709
536830495,CE,ELECTRONICS,MLC-HOME_THEATERS,0.7086
641453342,CE,MOBILE,MLC-CELLPHONES,0.7083999999999999
917511841,HOME & INDUSTRY,HOME&DECOR,MLC-DINING_CHAIRS,0.7081999999999999
921675044,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.708
607212169,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_STONES,0.7078
496907921,APP & SPORTS,SPORTS,MLC-CAMPING_AND_FISHING_EQUIPMENT,0.7076
909015253,HOME & INDUSTRY,INDUSTRY,MLC-SEWING_MACHINES,0.7074
594024761,BEAUTY & HEALTH,PERSONAL CARE,MLC-NAIL_POLISH,0.7072
537766741,HOME & INDUSTRY,INDUSTRY,MLC-THERMAL_TAPES,0.707
927363018,CE,MOBILE,MLC-CELLPHONES,0.7068
519956693,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TABLE_SAWS,0.7066
531445347,APP & SPORTS,SPORTS,MLC-TENTS,0.7063999999999999
918682377,CE,COMPUTERS,MLC-3D_PRINTERS,0.7061999999999999
530498985,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.706
907859619,HOME & INDUSTRY,HOME&DECOR,MLC-LIGHT_BULBS,0.7058
561786815,CE,ELECTRONICS,MLC-ROBOT_VACUUMS,0.7056
900739756,T & B,TOYS AND GAMES,MLC-FIDGET_SPINNERS,0.7054
458759100,ACC,AUTOPARTS,MLC-CAR_LIGHT_BULBS,0.7052
456679163,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.705
448595506,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.7048
541863508,BEAUTY & HEALTH,PERSONAL CARE,MLC-HAIR_BRUSHES,0.7046
630273882,CE,MOBILE,MLC-CELLPHONES,0.7044
902641399,CE,ELECTRONICS,MLC-VR_HEADSETS,0.7041999999999999
538998649,CPG,BATTERIES,MLC-CELL_BATTERIES,0.704
917130615,CE,MOBILE,MLC-CELLPHONES,0.7038
583268643,OTHERS,PET PRODUCTS,MLC-CAT_AND_DOG_DRINKERS_AND_FEEDERS,0.7036
612973773,CE,MOBILE,MLC-CELLPHONES,0.7034
483978997,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.7032
620325494,CE,MOBILE,MLC-SMARTWATCHES,0.703
559538027,HOME & INDUSTRY,HOME&DECOR,MLC-COMFORTERS,0.7028
568472997,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BLOOD_GLUCOSE_METERS,0.7026
569107290,ACC,AUTOPARTS,MLC-VEHICLE_ACCESSORIES,0.7024
550745575,CE,COMPUTERS,MLC-PRINTERS,0.7021999999999999
579746719,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.702
637932689,CPG,PERSONAL HYGIENE,MLC-LIQUID_HAND_AND_BODY_SOAPS,0.7018
590766011,CE,MOBILE,MLC-CELLPHONES,0.7016
921343306,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_PUMP_AND_FILTER_KITS,0.7014
606721463,ACC,AUTOPARTS,MLC-VEHICLE_BATTERY_CHARGERS,0.7012
539269335,CPG,CLEANING,MLC-KITCHEN_PAPER_TOWELS,0.701
589861066,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.7008
925013330,CE,COMPUTERS,MLC-NOTEBOOKS,0.7006
585804968,APP & SPORTS,SPORTS,MLC-AEROBIC_CRUNCH_MACHINES,0.7004
595482704,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_OFFICE_DESKS,0.7001999999999999
549190013,ACC,AUTOPARTS,MLC-CAR_SEAT_COVERS,0.7
526882235,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-PORTABLE_ELECTRIC_MASSAGERS,0.6998
918176159,CE,COMPUTERS,MLC-3D_PRINTERS,0.6996
642723431,CE,COMPUTERS,MLC-NOTEBOOKS,0.6994
916994911,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.6992
471700641,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.699
616636713,CE,MOBILE,MLC-SMARTWATCHES,0.6988
543605921,APP & SPORTS,APPAREL ACCESORIES,MLC-KEYCHAINS,0.6986
620401951,CE,ELECTRONICS,MLC-BATTERY_CHARGERS,0.6984
616637033,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_AND_CONSTRUCTION_SUPPLIES,0.6981999999999999
622522261,APP & SPORTS,SPORTS,MLC-PUSH_UP_BARS,0.698
577440253,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.6978
520060583,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESS_COVERS,0.6976
555026969,HOME & INDUSTRY,HOME&DECOR,MLC-FLOOD_LIGHTS,0.6974
917092121,CE,COMPUTERS,MLC-PRINTERS,0.6972
903604325,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-LIGHT_METERS,0.697
924624116,CE,MOBILE,MLC-CELLPHONES,0.6968
921073496,HOME & INDUSTRY,HOME&DECOR,MLC-TABLE_AND_DESK_LAMPS,0.6966
555222069,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.6964
493005639,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_GROWING_LIGHTS,0.6961999999999999
920055980,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.696
625801215,CE,ELECTRONICS,MLC-DEEP_FRYERS,0.6958
919102879,T & B,TOYS AND GAMES,MLC-COSTUMES,0.6956
915889291,CE,COMPUTERS,MLC-NOTEBOOKS,0.6954
551103564,HOME & INDUSTRY,HOME&DECOR,MLC-LOCKERS,0.6952
555229993,CE,ELECTRONICS,MLC-REFRIGERATORS,0.695
919319926,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.6948
924869430,CE,COMPUTERS,MLC-WIRELESS_ANTENNAS,0.6946
603334414,HOME & INDUSTRY,HOME&DECOR,MLC-SAFES,0.6944
632620735,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.6941999999999999
580018477,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_GRAB_BARS,0.694
632806415,CE,COMPUTERS,MLC-USB_HUBS,0.6938
522549427,ACC,AUTOPARTS,MLC-VEHICLE_ACCESSORIES,0.6936
923955423,CE,COMPUTERS,MLC-NOTEBOOKS,0.6934
614640513,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.6932
564992974,CE,COMPUTERS,MLC-HEADPHONES,0.693
574109117,HOME & INDUSTRY,HOME&DECOR,MLC-LIGHT_BULBS,0.6928
908369741,T & B,TOYS AND GAMES,MLC-ELECTRIC_SCOOTERS,0.6926
611534097,APP & SPORTS,SPORTS,MLC-ROLLER_SKATES,0.6924
537739255,CE,ELECTRONICS,MLC-ELECTRIC_JUGS,0.6921999999999999
554358209,T & B,PARTY,MLC-CARDS_AND_INVITATIONS,0.692
913073378,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.6918
448920495,T & B,TOYS AND GAMES,MLC-TRAMPOLINES,0.6916
634351743,CE,MOBILE,MLC-CELLPHONES,0.6914
623975452,CE,COMPUTERS,MLC-PRINTERS,0.691
901019588,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_DOLLS,0.6908
634040561,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.6906
636390715,ACC,AUTOPARTS,MLC-VEHICLE_MULTIMEDIA_SYSTEMS,0.6904
598792142,CE,MOBILE,MLC-CELLPHONES,0.6901999999999999
604826100,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.69
636873392,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.6898
600001568,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.6896
901129914,APP & SPORTS,APPAREL,MLC-SWEATSHIRTS_AND_HOODIES,0.6894
927162254,APP & SPORTS,SPORTS,MLC-STEPPERS,0.6892
589907642,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.689
573372719,CE,ELECTRONICS,MLC-KITCHEN_RANGE_HOODS,0.6888
903421506,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.6886
600005415,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.6884
560668585,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.6881999999999999
549186145,ACC,AUTOPARTS,MLC-CAR_SEAT_COVERS,0.688
630279692,CE,COMPUTERS,MLC-DESKTOP_COMPUTERS,0.6878
624247032,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.6876
911346103,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.6874
545706486,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.6872
635638958,CE,MOBILE,MLC-CELLPHONES,0.687
553915239,CE,ELECTRONICS,MLC-PORTABLE_EVAPORATIVE_AIR_COOLERS,0.6868
917684102,CE,COMPUTERS,MLC-NOTEBOOKS,0.6866
463806286,APP & SPORTS,APPAREL,MLC-JACKETS_AND_COATS,0.6864
616442011,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.6861999999999999
452563598,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.6859999999999999
635993211,CE,ELECTRONICS,MLC-GAMEPADS_AND_JOYSTICKS,0.6858
537570633,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.6856
592558463,HOME & INDUSTRY,HOME&DECOR,MLC-HAMMOCKS,0.6854
916994577,CE,MOBILE,MLC-CELLPHONES,0.6852
499304228,CE,ELECTRONICS,MLC-WATER_HEATERS,0.685
608622315,BEAUTY & HEALTH,PHARMACEUTICS,MLC-THERMOMETERS,0.6848
606386076,CE,COMPUTERS,MLC-ROUTERS_AND_WIRELESS_SYSTEMS,0.6846
929878484,CE,MOBILE,MLC-CELLPHONES,0.6844
635690204,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BODYWEIGHT_SCALES,0.6841999999999999
451283944,ACC,AUTOPARTS,MLC-AUTOMOTIVE_ALARM_KITS,0.6839999999999999
625824094,CE,MOBILE,MLC-CELLPHONES,0.6838
903583884,OTHERS,ANTIQUES & HOBBIES,MLC-RESINS,0.6836
541175805,ACC,VEHICULAR MULTIMEDIA,MLC-GPS,0.6834
577481535,CE,COMPUTERS,MLC-LAPTOP_STANDS,0.6832
566345910,HOME & INDUSTRY,HOME&DECOR,MLC-CHAIR_COVERS,0.683
436392424,CE,ELECTRONICS,MLC-REFRIGERATORS,0.6828
519319650,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SANDER_MACHINES,0.6826
632000495,BEAUTY & HEALTH,PHARMACEUTICS,MLC-THERMOMETERS,0.6824
622760116,CE,COMPUTERS,MLC-PRINTERS,0.6821999999999999
437585916,T & B,TOYS AND GAMES,MLC-COSTUMES,0.6819999999999999
927139625,CE,MOBILE,MLC-CELLPHONES,0.6818
612209258,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.6816
564475725,APP & SPORTS,SPORTS,MLC-AEROBIC_CRUNCH_MACHINES,0.6814
599586162,CE,COMPUTERS,MLC-WEBCAMS,0.6812
482022614,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.681
574767586,APP & SPORTS,SPORTS,MLC-ROLLER_SKATES,0.6808
435843975,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.6806
568858891,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_AND_CONSTRUCTION_SUPPLIES,0.6804
901433247,CE,COMPUTERS,MLC-PRINTERS,0.6802
610547703,CE,MOBILE,MLC-CELLPHONES,0.6799999999999999
594809352,HOME & INDUSTRY,HOME&DECOR,MLC-WALL_AND_CEILING_LIGHTS,0.6798
566527980,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.6794
618129298,OTHERS,PET PRODUCTS,MLC-CAT_SCRATCHERS,0.6792
916411815,CE,MOBILE,MLC-CELLPHONES,0.679
517142824,CPG,FOODS,MLC-FOODS_AND_DRINKS,0.6788
607098933,BEAUTY & HEALTH,PERSONAL CARE,MLC-FACIAL_SKIN_CARE_PRODUCTS,0.6786
637431663,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.6784
493759016,ACC,AUTOPARTS,MLC-VEHICLE_ACCESSORIES,0.6782
536396272,APP & SPORTS,FOOTWEAR,MLC-BOOTS_AND_BOOTIES,0.6779999999999999
616139365,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_PAINT_SPRAYERS,0.6778
514112712,CE,ELECTRONICS,MLC-HOME_THEATERS,0.6776
917418766,APP & SPORTS,SPORTS,MLC-STATIONARY_BICYCLES,0.6774
563212241,CPG,PERSONAL HYGIENE,MLC-SELF_TANNERS,0.6772
528493050,T & B,TOYS AND GAMES,MLC-TOYS_AND_GAMES,0.677
519146899,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.6768
465836122,APP & SPORTS,APPAREL,MLC-JACKETS_AND_COATS,0.6766
599592867,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.6764
911955811,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.6762
536048364,CE,ELECTRONICS,MLC-OVENS,0.6759999999999999
637931432,ACC,AUTOPARTS,MLC-CARS_AND_VANS_COVERS,0.6758
601973822,CE,ELECTRONICS,MLC-ROBOT_VACUUMS,0.6756
538075414,BEAUTY & HEALTH,PHARMACEUTICS,MLC-BLOOD_PRESSURE_MONITORS,0.6754
513603387,APP & SPORTS,SPORTS,MLC-AEROBICS_AND_FITNESS_EQUIPMENT,0.6752
912253649,CE,COMPUTERS,MLC-NOTEBOOKS,0.675
578737975,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.6748
627236911,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-CUT_OFF_AND_GRINDING_WHEELS,0.6746
453293585,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_PUMPS,0.6744
519541395,APP & SPORTS,SPORTS,MLC-ROLLER_SKATES,0.6742
623602577,CE,MOBILE,MLC-TABLETS,0.6739999999999999
908346497,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.6738
626146880,CE,COMPUTERS,MLC-NOTEBOOKS,0.6736
478846964,ACC,AUTOPARTS,MLC-AUTOMOTIVE_AC_COMPRESSORS,0.6734
925141156,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PERGOLAS,0.6732
626343978,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.673
537263720,HOME & INDUSTRY,HOME&DECOR,MLC-DRYING_RACKS,0.6728
508261563,CE,ELECTRONICS,MLC-WALKIE_TALKIES,0.6726
922888540,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.6724
622419150,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-HAND_POLISHERS,0.6722
616314844,HOME & INDUSTRY,HOME&DECOR,MLC-TABLE_BRAZIERS,0.6719999999999999
522783490,HOME & INDUSTRY,INDUSTRY,MLC-SEWING_MACHINES,0.6718
600745040,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CHAINSAWS,0.6716
614655440,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.6714
635638928,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.6712
575356698,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CIRCULAR_SAWS,0.671
635646565,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.6708
900771733,APP & SPORTS,SPORTS,MLC-AIR_MATTRESSES,0.6706
462255981,T & B,BABY,MLC-MILK_EXTRACTORS,0.6704
526318439,BEAUTY & HEALTH,PERSONAL CARE,MLC-MAKEUP_SETS,0.6702
560661275,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_LIGHTING_SUPPLIES,0.6699999999999999
563083885,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.6698
500300514,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.6696
567131080,CE,ELECTRONICS,MLC-TELESCOPES,0.6694
926331350,CE,COMPUTERS,MLC-RAM_MEMORY_MODULES,0.6692
481031611,APP & SPORTS,SPORTS,MLC-AIR_MATTRESSES,0.669
914965418,APP & SPORTS,SPORTS,MLC-FOOTBALL_SHIRTS,0.6688
531851818,CE,COMPUTERS,MLC-HEADPHONES,0.6686
636872224,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.6684
548788067,CE,ELECTRONICS,MLC-MINI_COMPONENT_SYSTEMS,0.6682
906966361,APP & SPORTS,SPORTS,MLC-TENTS,0.5609999999999999
542866011,CE,MOBILE,MLC-TABLETS,0.6679999999999999
552900750,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_LIGHTING_SUPPLIES,0.6678
538670562,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.6676
454654290,ACC,AUTOPARTS,MLC-VEHICLE_TOW_ROPES,0.6674
554196402,CE,MOBILE,MLC-CELLPHONES,0.6672
641071415,CE,COMPUTERS,MLC-PRINTERS,0.667
611176310,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-ORAL_IRRIGATORS,0.6668
620555302,T & B,PARTY,MLC-CARDS_AND_INVITATIONS,0.6666
538702086,CE,ELECTRONICS,MLC-TOASTERS,0.6664
609531734,APP & SPORTS,APPAREL,MLC-PANTIES,0.6662
555222076,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.6659999999999999
918412607,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESSES,0.6658
512713803,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.6656
642656297,APP & SPORTS,SPORTS,MLC-AIRGUN_PELLETS,0.6654
513867010,CE,ELECTRONICS,MLC-FANS,0.6652
550758686,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-PORTABLE_ELECTRIC_MASSAGERS,0.665
640482469,BEAUTY & HEALTH,PERSONAL CARE,MLC-BODY_SKIN_CARE_PRODUCTS,0.6648
924844485,APP & SPORTS,SPORTS,MLC-SUP_BOARDS,0.6646
906326227,HOME & INDUSTRY,HOME&DECOR,MLC-QUILTS_AND_COVERLETS,0.6644
517146555,CPG,FOODS,MLC-COFFEE_CAPSULES,0.6642
620796357,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.6639999999999999
633970689,CE,MOBILE,MLC-CELLPHONES,0.6638
499027427,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-HOSPITAL_BEDS,0.6636
921040733,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-AIR_COMPRESSORS,0.6634
903571572,HOME & INDUSTRY,HOME&DECOR,MLC-SOFAS,0.6632
918723409,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_SHEDS,0.663
927473257,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.6628
563425440,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-IMPACT_WRENCHES,0.6626
582776156,CE,MOBILE,MLC-CELLPHONES,0.9108
616325797,CE,MOBILE,MLC-CELLPHONES,0.6624
639388817,CE,MOBILE,MLC-SMARTWATCHES,0.6622
526436227,CE,ELECTRONICS,MLC-CONTINUOUS_LIGHTING,0.6619999999999999
566378284,ACC,AUTOPARTS,MLC-CAR_SCREENS,0.6617999999999999
605361892,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.6616
911680464,ACC,AUTOPARTS,MLC-VEHICLE_BATTERY_CHARGERS,0.6614
621815612,CE,COMPUTERS,MLC-MICROPHONES,0.6612
611221075,CE,MOBILE,MLC-CELLPHONES,0.661
531742329,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-METAL_DETECTORS,0.6608
434703556,BEAUTY & HEALTH,PERSONAL CARE,MLC-WAX_WARMERS,0.6606
529129114,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILL_AND_SCREWDRIVER_BITS,0.6604
636873075,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.6602
566164435,CE,ELECTRONICS,MLC-DEEP_FRYERS,0.6599999999999999
919794210,CE,COMPUTERS,MLC-NOTEBOOKS,0.6597999999999999
522398444,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILL_AND_SCREWDRIVER_BITS,0.6596
581034305,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_SCREWDRIVERS,0.6594
615307205,CE,COMPUTERS,MLC-PRINTERS,0.6592
642400311,CE,MOBILE,MLC-CELLPHONES,0.659
594361610,HOME & INDUSTRY,INDUSTRY,MLC-VINYL_ROLLS,0.6588
913636939,HOME & INDUSTRY,HOME&DECOR,MLC-WALL_AND_CEILING_LIGHTS,0.6586
596800261,CE,COMPUTERS,MLC-MICROPHONES,0.6584
612031327,CE,COMPUTERS,MLC-NOTEBOOKS,0.6582
451416452,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.6579999999999999
539276303,HOME & INDUSTRY,HOME&DECOR,MLC-DOOR_AND_WINDOW_AWNINGS_AND_EAVES,0.6577999999999999
570777503,T & B,TOYS AND GAMES,MLC-FOOSBALL_TABLES,0.6576
572206252,CE,MOBILE,MLC-SMARTWATCHES,0.6574
635362726,CPG,CLEANING,MLC-FABRIC_SOFTENERS,0.6572
582760052,CE,COMPUTERS,MLC-PRINTERS,0.657
602873800,CE,ELECTRONICS,MLC-GAME_CONSOLES_VIDEO_GAMES_AND_ARCADE_MACHINES,0.6568
575421902,T & B,TOYS AND GAMES,MLC-ELECTRIC_SCOOTERS,0.6566
516453173,CE,COMPUTERS,MLC-PRINTERS,0.6564
614313319,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-GARDEN_COMBUSTION_AUGERS,0.6562
589474724,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PAINT_MIXERS,0.656
927321588,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.6557999999999999
582557953,CE,ELECTRONICS,MLC-HOME_APPLIANCES,0.6556
456029864,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.6554
636503575,APP & SPORTS,SPORTS,MLC-AIR_MATTRESSES,0.6552
635042030,CE,COMPUTERS,MLC-PRINTERS,0.655
523389493,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_PAINT_SPRAYERS,0.6548
613480309,CE,MOBILE,MLC-CELLPHONES,0.6546
467456832,CE,ELECTRONICS,MLC-STAGE_LASER_LIGHTS,0.6542
480300878,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.654
641965934,CE,COMPUTERS,MLC-HEADPHONES,0.6537999999999999
553947929,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.6536
911087991,HOME & INDUSTRY,HOME&DECOR,MLC-IRRIGATION_KITS,0.6534
907203688,CE,ELECTRONICS,MLC-ELECTRIC_HOME_HEATERS,0.6532
640371014,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.653
460995798,BEAUTY & HEALTH,PERSONAL CARE,MLC-DEPILATORY_WAXES,0.6528
